#,Album Number,Album Name,Album Release Date,Track Number,Track Name,Lyrics,lyrics_clean,siebert/sentiment-roberta-large-english_sentiment,siebert/sentiment-roberta-large-english_score,cardiffnlp/twitter-roberta-base-sentiment_sentiment,cardiffnlp/twitter-roberta-base-sentiment_score,jialicheng/electra-base-imdb_sentiment,jialicheng/electra-base-imdb_score,textattack/albert-base-v2-SST-2_sentiment,textattack/albert-base-v2-SST-2_score,dipawidia/xlnet-base-cased-product-review-sentiment-analysis_sentiment,dipawidia/xlnet-base-cased-product-review-sentiment-analysis_score,nlptown/bert-base-multilingual-uncased-sentiment_sentiment,nlptown/bert-base-multilingual-uncased-sentiment_score,distilbert-base-uncased-finetuned-sst-2-english_sentiment,distilbert-base-uncased-finetuned-sst-2-english_score,vader_sentiment
53,5,Mylo Xyloto,2011,9,U.F.O.,"Lord, I don't know which way I am going
Which way the river gonna flow
It just seems that upstream, I keep rowin'
Still got such a long way to go
Still got such a long way to go
Then that light hits your eye
I know, I swear we'll find somewhere
The streets are paved with gold
Bullets fly, split the sky
But that's all right, sometimes
Sunlight comes streamin' through the holes","lord, i don't know which way i am going
which way the river gonna flow
it just seems that upstream, i keep rowin'
still got such a long way to go
still got such a long way to go
then that light hits your eye
i know, i swear we'll find somewhere
the streets are paved with gold
bullets fly, split the sky
but that's all right, sometimes
sunlight comes streamin' through the holes",NEGATIVE,0.9899255037307739,POSITIVE,0.6136175990104675,NEGATIVE,0.9995436072349548,POSITIVE,0.8278250098228455,NEGATIVE,0.9664304852485657,UNKNOWN,0.26832664012908936,NEGATIVE,0.805604100227356,-0.0258
54,5,Mylo Xyloto,2011,10,Princess of China (feat. Rihanna),"Oh, oh-oh-oh, oh-oh-oh, oh-oh-oh
Once upon a time somebody ran
Somebody ran away saying fast as I can
I got to go
I got to go
Once upon a time we fell apart
You're holding in your hands the two halves of my heart
Oh-oh, oh-oh-oh
♪
Oh, oh-oh-oh, oh-oh-oh, oh-oh-oh
Once upon a time we burned bright
Now all we ever seem to do is fight
On and on
And on, and on, and on
Once upon a time on the same side
Once upon a time on the same side, in the same game
Now why'd you have to go?
Have to go and throw water on my flame
I could have been a princess, you'd be a king
Could've had a castle and worn a ring
But no, you let me go
I could have been a princess, you'd be a king
Could've had a castle and worn a ring
But no, you let me go
You stole my star
La, la, la, la, la, la, la, la
La, la, la, la, la, la, la, la
La, la, la, la
You stole my star
La, la, la, la, la, la, la, la
♪
Oh, oh-oh-oh, oh-oh-oh, oh-oh-oh
Oh, oh-oh-oh, oh-oh-oh, oh-oh-oh
'Cause you really hurt me
No, you really hurt me
'Cause you really hurt me
No, you really hurt me
'Cause you really hurt me
Oh, you really hurt me
♪
'Cause you really hurt me
Oh, you really hurt me","oh, oh-oh-oh, oh-oh-oh, oh-oh-oh
once upon a time somebody ran
somebody ran away saying fast as i can
i got to go
i got to go
once upon a time we fell apart
you're holding in your hands the two halves of my heart
oh-oh, oh-oh-oh
♪
oh, oh-oh-oh, oh-oh-oh, oh-oh-oh
once upon a time we burned bright
now all we ever seem to do is fight
on and on
and on, and on, and on
once upon a time on the same side
once upon a time on the same side, in the same game
now why'd you have to go?
have to go and throw water on my flame
i could have been a princess, you'd be a king
could've had a castle and worn a ring
but no, you let me go
i could have been a princess, you'd be a king
could've had a castle and worn a ring
but no, you let me go
you stole my star
la, la, la, la, la, la, la, la
la, la, la, la, la, la, la, la
la, la, la, la
you stole my star
la, la, la, la, la, la, la, la
♪
oh, oh-oh-oh, oh-oh-oh, oh-oh-oh
oh, oh-oh-oh, oh-oh-oh, oh-oh-oh
'cause you really hurt me
no, you really hurt me
'cause you really hurt me
no, you really hurt me
'cause you really hurt me
oh, you really hurt me
♪
'cause you really hurt me
oh, you really hurt me",NEGATIVE,0.9977226853370667,NEGATIVE,0.6648171544075012,NEGATIVE,0.9989883303642273,NEGATIVE,0.8864428997039795,NEGATIVE,0.9713410139083862,NEGATIVE,0.47052666544914246,NEGATIVE,0.9975468516349792,-0.9932
55,5,Mylo Xyloto,2011,11,Up in Flames,"So it's over
This time I know it's gone
Salt water
Tasted it too long
I only know, I'm wrong
Now I know, it's gone
♪
Up in flames
Up in flames
Up in flames
We have slowly gone
♪
So it's over
This time you're flying on
This time I know no song
Can stop, its slowly burn
Can stop, its slowly gone
Up in flames
Up in flames
Up in flames
We have slowly gone
Up in flames
Up in flames
Up in flames
We have slowly gone
We have slowly gone
Can we pour some water on?","so it's over
this time i know it's gone
salt water
tasted it too long
i only know, i'm wrong
now i know, it's gone
♪
up in flames
up in flames
up in flames
we have slowly gone
♪
so it's over
this time you're flying on
this time i know no song
can stop, its slowly burn
can stop, its slowly gone
up in flames
up in flames
up in flames
we have slowly gone
up in flames
up in flames
up in flames
we have slowly gone
we have slowly gone
can we pour some water on?",NEGATIVE,0.9965307116508484,POSITIVE,0.49401605129241943,NEGATIVE,0.9994739890098572,NEGATIVE,0.9898311495780945,NEGATIVE,0.994087815284729,NEGATIVE,0.4778009057044983,NEGATIVE,0.9562467932701111,-0.8271
56,5,Mylo Xyloto,2011,12,A Hopeful Transmission,! (This song is an instrumental).,! (this song is an instrumental).,POSITIVE,0.9890212416648865,POSITIVE,0.7541609406471252,POSITIVE,0.9986169338226318,POSITIVE,0.9126248955726624,POSITIVE,0.8789524435997009,UNKNOWN,0.3201245963573456,POSITIVE,0.9945481419563293,0.0
57,5,Mylo Xyloto,2011,13,Don't Let It Break Your Heart,"And if I lost the map
♪
If I lost it all
♪
Or fell into the trap
♪
Then she'd call
When you're tired of racing and you
Found you never left the start
Come on, baby, don't let it break your heart
♪
Though heavily we bled
♪
Still, on we crawl
Trying to catch a cannonball
♪
And a slow burning tide
♪
Oh, through my veins is flowing
From my shipwreck, I heard her call
♪
And she sang
When you're tired of aiming your arrows
Still, you never hit the mark, oh-oh
And even in your rains and shadows
Still, we're never gonna part, oh-oh
Come on, baby, don't let it break your heart
Oh, oh-oh, oh-oh, oh
Don't let it break your heart
Oh, oh-oh, oh-oh, oh
Don't let it break your heart
♪
Don't let it break your heart","and if i lost the map
♪
if i lost it all
♪
or fell into the trap
♪
then she'd call
when you're tired of racing and you
found you never left the start
come on, baby, don't let it break your heart
♪
though heavily we bled
♪
still, on we crawl
trying to catch a cannonball
♪
and a slow burning tide
♪
oh, through my veins is flowing
from my shipwreck, i heard her call
♪
and she sang
when you're tired of aiming your arrows
still, you never hit the mark, oh-oh
and even in your rains and shadows
still, we're never gonna part, oh-oh
come on, baby, don't let it break your heart
oh, oh-oh, oh-oh, oh
don't let it break your heart
oh, oh-oh, oh-oh, oh
don't let it break your heart
♪
don't let it break your heart",POSITIVE,0.9975613355636597,POSITIVE,0.5839260816574097,POSITIVE,0.9997003078460693,NEGATIVE,0.5879618525505066,NEGATIVE,0.981273889541626,NEGATIVE,0.39430809020996094,NEGATIVE,0.9724504947662354,0.9062
58,5,Mylo Xyloto,2011,14,Up with the Birds,"The birds they sang, at break of day
""Start again"", I hear them say
It's so hard to just walk away
♪
The birds they sang, all a choir
""Start again a little higher""
It's a spark in a sea of grey
♪
The sky is blue
Dream that lie 'til it's true
Then takin' back the punch I threw
My arms turn wings
Oh, those clumsy things
Send me up to that wonderful world
And then I'm up with the birds
♪
Might have to go
Where they don't know my name
Float all over the world
Just to see her again
But I won't show or fear any pain
Even though all my armour
Might rust in the rain
A simple plot but I know one day
Good things are coming our way
♪
A simple plot but I know one day
Good things are coming our way
♪
Oh, yeah!","the birds they sang, at break of day
""start again"", i hear them say
it's so hard to just walk away
♪
the birds they sang, all a choir
""start again a little higher""
it's a spark in a sea of grey
♪
the sky is blue
dream that lie 'til it's true
then takin' back the punch i threw
my arms turn wings
oh, those clumsy things
send me up to that wonderful world
and then i'm up with the birds
♪
might have to go
where they don't know my name
float all over the world
just to see her again
but i won't show or fear any pain
even though all my armour
might rust in the rain
a simple plot but i know one day
good things are coming our way
♪
a simple plot but i know one day
good things are coming our way
♪
oh, yeah!",POSITIVE,0.9963210821151733,UNKNOWN,0.46182796359062195,POSITIVE,0.9995630383491516,POSITIVE,0.8210225105285645,NEGATIVE,0.7753925919532776,UNKNOWN,0.31636229157447815,POSITIVE,0.9736192226409912,0.9281
59,6,Ghost Stories,2014,1,Always in My Head,"I think of you
♪
I haven't slept
♪
I think, I do
But, I don't forget
My body moves
Goes where I will
But though I try my heart stays still
It never moves
Just won't be led
And so my mouth waters, to be fed
And you're always in my head
You're always in my head
You're always in my head
You're always in my head
♪
You're always in my head
Always in my head
Always in my...
This, I guess
Is to tell you, you're chosen out from the rest","i think of you
♪
i haven't slept
♪
i think, i do
but, i don't forget
my body moves
goes where i will
but though i try my heart stays still
it never moves
just won't be led
and so my mouth waters, to be fed
and you're always in my head
you're always in my head
you're always in my head
you're always in my head
♪
you're always in my head
always in my head
always in my...
this, i guess
is to tell you, you're chosen out from the rest",POSITIVE,0.9868273735046387,POSITIVE,0.6524627208709717,POSITIVE,0.9991986155509949,NEGATIVE,0.5748168230056763,POSITIVE,0.6543954610824585,UNKNOWN,0.26463890075683594,POSITIVE,0.9792225360870361,0.8316
60,6,Ghost Stories,2014,2,Magic,"Call it magic
Call it true
I call it magic
When I'm with you
And I just got broken
Broken into two
Still I call it magic
When I'm next to you
♪
And I don't, and I don't, and I don't, and I don't
No, I don't, it's true
No, I don't, no, I don't, no, I don't, no, I don't
Want anybody else but you
No, I don't, no, I don't, no, I don't, no, I don't
No, I don't, it's true
No, I don't, no, I don't, no, I don't, no, I don't
Want anybody else but you
Ooh-ooh, ooh, ooh
Call it magic
Cut me into two
And with all your magic
I disappear from view
And I can't get over
Can't get over you
Still I call it magic
Such a precious jewel
And I don't, and I don't, and I don't, and I don't
No, I don't, it's true
No, I don't, no, I don't, no, I don't, no, I don't
Want anybody else but you
No, I don't, no, I don't, no, I don't, no, I don't
No, I don't, it's true
No, I don't, no, I don't, no, I don't, no, I don't
Want anybody else but you
Wanna fall
Fall so far
I wanna fall
Fall so hard
And I call it magic
And I call it true
I call it ma-, ma-ma-magic
Ooh-ooh, ooh, ooh
Ooh-ooh, ooh, ooh
Ooh-ooh, ooh, ooh
Ooh-ooh, ooh, ooh
And if you were to ask me
After all that we've been through
""Still believe in magic?""
Oh, yes, I do
Oh, yes, I do
Oh, yes, I do
Oh, yes, I do
Of course, I do","call it magic
call it true
i call it magic
when i'm with you
and i just got broken
broken into two
still i call it magic
when i'm next to you
♪
and i don't, and i don't, and i don't, and i don't
no, i don't, it's true
no, i don't, no, i don't, no, i don't, no, i don't
want anybody else but you
no, i don't, no, i don't, no, i don't, no, i don't
no, i don't, it's true
no, i don't, no, i don't, no, i don't, no, i don't
want anybody else but you
ooh-ooh, ooh, ooh
call it magic
cut me into two
and with all your magic
i disappear from view
and i can't get over
can't get over you
still i call it magic
such a precious jewel
and i don't, and i don't, and i don't, and i don't
no, i don't, it's true
no, i don't, no, i don't, no, i don't, no, i don't
want anybody else but you
no, i don't, no, i don't, no, i don't, no, i don't
no, i don't, it's true
no, i don't, no, i don't, no, i don't, no, i don't
want anybody else but you
wanna fall
fall so far
i wanna fall
fall so hard
and i call it magic
and i call it true
i call it ma-, ma-ma-magic
ooh-ooh, ooh, ooh
ooh-ooh, ooh, ooh
ooh-ooh, ooh, ooh
ooh-ooh, ooh, ooh
and if you were to ask me
after all that we've been through
""still believe in magic?""
oh, yes, i do
oh, yes, i do
oh, yes, i do
oh, yes, i do
of course, i do",POSITIVE,0.9962257146835327,POSITIVE,0.5781577229499817,POSITIVE,0.9964972138404846,NEGATIVE,0.7228480577468872,NEGATIVE,0.9203819632530212,UNKNOWN,0.4600222706794739,NEGATIVE,0.9877296090126038,0.8373
61,6,Ghost Stories,2014,3,Ink,"Got a tattoo said ""together thru life""
♪
Carved in your name with my pocket knife
♪
And you wonder when you wake up
Will it be alright? Oh, oh, oh, oh, oh
Feels like there's something broken inside
All I know
All I know
Is that I'm lost
Whenever you go
All I know
Is that I love you so
So much that it hurts
♪
Got a tattoo and the pain's alright, ooh, ooh
Just want a way of keeping you inside (oh, oh)
All I know
All I know
Is that I'm lost
In your fire below
All I know
Is that I love you so
So much that it hurts
I see the road begin to climb
♪
I see your stars begin to shine
♪
I see your colours and I'm dying of thirst
All I know
Is that I love you so
So much that it hurts
♪
Oh, yeah, yeah, yeah
♪
So much that it hurts
♪
So much that it hurts","got a tattoo said ""together thru life""
♪
carved in your name with my pocket knife
♪
and you wonder when you wake up
will it be alright? oh, oh, oh, oh, oh
feels like there's something broken inside
all i know
all i know
is that i'm lost
whenever you go
all i know
is that i love you so
so much that it hurts
♪
got a tattoo and the pain's alright, ooh, ooh
just want a way of keeping you inside (oh, oh)
all i know
all i know
is that i'm lost
in your fire below
all i know
is that i love you so
so much that it hurts
i see the road begin to climb
♪
i see your stars begin to shine
♪
i see your colours and i'm dying of thirst
all i know
is that i love you so
so much that it hurts
♪
oh, yeah, yeah, yeah
♪
so much that it hurts
♪
so much that it hurts",POSITIVE,0.9947922825813293,POSITIVE,0.4999815821647644,POSITIVE,0.9994816184043884,NEGATIVE,0.9170872569084167,NEGATIVE,0.8954362273216248,UNKNOWN,0.3469194173812866,NEGATIVE,0.9904946088790894,0.1027
62,6,Ghost Stories,2014,4,True Love,"For a second, I was in control
I had it once, I lost it though
And all along the fire below
Would rise
And I wish you could have let me know
What's really going on below
I've lost you now, you let me go
But one last time
Tell me you love me
If you don't then lie
Lie to me
♪
Remember once upon a time
When I was yours, and you were blind
The fire would sparkle in your eyes and mine
So tell me you love me
If you don't then lie
Oh, lie to me
Just tell me you love me
If you don't then lie
Oh, lie to me
If you don't then lie
Oh, lie to me
And call it true, call it true love
Call it true, call it true love
♪
Ah-ah, woo-ooh
Ah-ah, woo-ooh
♪
Ah-ah, woo-ooh
Ah-ah, ah-ah, ah-ah, ah-ah, woo-ooh","for a second, i was in control
i had it once, i lost it though
and all along the fire below
would rise
and i wish you could have let me know
what's really going on below
i've lost you now, you let me go
but one last time
tell me you love me
if you don't then lie
lie to me
♪
remember once upon a time
when i was yours, and you were blind
the fire would sparkle in your eyes and mine
so tell me you love me
if you don't then lie
oh, lie to me
just tell me you love me
if you don't then lie
oh, lie to me
if you don't then lie
oh, lie to me
and call it true, call it true love
call it true, call it true love
♪
ah-ah, woo-ooh
ah-ah, woo-ooh
♪
ah-ah, woo-ooh
ah-ah, ah-ah, ah-ah, ah-ah, woo-ooh",NEGATIVE,0.9918067455291748,POSITIVE,0.5456625819206238,POSITIVE,0.9996253252029419,NEGATIVE,0.5690717697143555,NEGATIVE,0.7800089120864868,UNKNOWN,0.37613967061042786,NEGATIVE,0.9086059331893921,0.9926
63,6,Ghost Stories,2014,5,Midnight,"In the darkness before the dawn
In the swirling of this storm
When I'm rolling with the punches and hope is gone
Leave a light, a light on
♪
Millions of miles from home
In the swirling swimming on
When I'm rolling with the thunder but bleed from thorns
Leave a light, a light on
Leave a light, a light on
♪
Ooooh-ah
Ooooh-oh
Ooooh-oh
Ooooh-ah
♪
Leave a light, a light on
Leave a light, a light on
♪
In the darkness before the dawn
In the darkness before the dawn
Leave a light, a light on
Leave a light, a light on","in the darkness before the dawn
in the swirling of this storm
when i'm rolling with the punches and hope is gone
leave a light, a light on
♪
millions of miles from home
in the swirling swimming on
when i'm rolling with the thunder but bleed from thorns
leave a light, a light on
leave a light, a light on
♪
ooooh-ah
ooooh-oh
ooooh-oh
ooooh-ah
♪
leave a light, a light on
leave a light, a light on
♪
in the darkness before the dawn
in the darkness before the dawn
leave a light, a light on
leave a light, a light on",POSITIVE,0.9971051812171936,POSITIVE,0.6614649891853333,POSITIVE,0.9995478987693787,NEGATIVE,0.6163233518600464,NEGATIVE,0.9690551161766052,UNKNOWN,0.25204354524612427,NEGATIVE,0.9903584122657776,-0.7543
64,6,Ghost Stories,2014,6,Another's Arms,"Late night watching TV
Used to be here beside me
Used to be your arms around me
Your body on my body
When the world means nothing to me
Another's arms
Another's arms
When the pain just rips right through me
Another's arms
Another's arms
♪
Late night watching TV
Used to be you here beside me
Is there someone there to reach me?
Someone there to find me?
When the pain just rips right through me
Another's arms
Another's arms
And that's just torture to me
Another's arms
Another's arms
Pull yourself into me
Another's arms
Another's arms
When the world means nothing to me
Another's arms
Another's arms
♪
Got to pull you close into me
Another's arms
Another's arms
Pull yourself right through me
Another's arms
Another's arms
♪
Late night watching TV
Wish that you were here beside me
Wish that your arms were around me
Your body on my body","late night watching tv
used to be here beside me
used to be your arms around me
your body on my body
when the world means nothing to me
another's arms
another's arms
when the pain just rips right through me
another's arms
another's arms
♪
late night watching tv
used to be you here beside me
is there someone there to reach me?
someone there to find me?
when the pain just rips right through me
another's arms
another's arms
and that's just torture to me
another's arms
another's arms
pull yourself into me
another's arms
another's arms
when the world means nothing to me
another's arms
another's arms
♪
got to pull you close into me
another's arms
another's arms
pull yourself right through me
another's arms
another's arms
♪
late night watching tv
wish that you were here beside me
wish that your arms were around me
your body on my body",NEGATIVE,0.9916027188301086,NEGATIVE,0.5575472116470337,POSITIVE,0.6999098062515259,NEGATIVE,0.9784263968467712,NEGATIVE,0.9650893807411194,NEGATIVE,0.39297884702682495,NEGATIVE,0.9938064813613892,-0.7476
65,6,Ghost Stories,2014,7,Oceans,"Wait for your call, love
The call never came
Ready to fall up
Ready to claim
I'm ready for it all, love
Ready for the pain
Meet under sun and
Meet me again
In the rain
In the rain
♪
In the rain
The rain
♪
Behind the walls, love
I'm trying to change
And I'm ready for it all, love
I'm ready for the change
Meet me in blue sky
Meet me again
In the rain
The rain
The rain
♪
In the rain
The rain
♪
You've got to find yourself alone in this world
You've got to find yourself alone
Ooh, ooh, ooh","wait for your call, love
the call never came
ready to fall up
ready to claim
i'm ready for it all, love
ready for the pain
meet under sun and
meet me again
in the rain
in the rain
♪
in the rain
the rain
♪
behind the walls, love
i'm trying to change
and i'm ready for it all, love
i'm ready for the change
meet me in blue sky
meet me again
in the rain
the rain
the rain
♪
in the rain
the rain
♪
you've got to find yourself alone in this world
you've got to find yourself alone
ooh, ooh, ooh",POSITIVE,0.998219907283783,POSITIVE,0.6632105708122253,POSITIVE,0.9978398084640503,POSITIVE,0.5949414372444153,NEGATIVE,0.8228065371513367,UNKNOWN,0.3988514244556427,POSITIVE,0.9963496923446655,0.9678
66,6,Ghost Stories,2014,8,A Sky Full of Stars,"Cause you're a sky, 'cause you're a sky full of stars
I'm gonna give you my heart
'Cause you're a sky, 'cause you're a sky full of stars
'Cause you light up the path
I don't care, go on and tear me apart
I don't care if you do, ooh-ooh, ooh
'Cause in a sky, 'cause in a sky full of stars
I think I saw you
♪
'Cause you're a sky, 'cause you're a sky full of stars
I wanna die in your arms, oh, oh-oh
'Cause you get lighter the more it gets dark
I'm gonna give you my heart, oh
I don't care, go on and tear me apart
I don't care if you do, ooh-ooh, ooh
'Cause in a sky, 'cause in a sky full of stars
I think I see you
I think I see you
♪
'Cause you're a sky, you're a sky full of stars
Such a heavenly view
You're such a heavenly view
Yeah, yeah, yeah, ooh","cause you're a sky, 'cause you're a sky full of stars
i'm gonna give you my heart
'cause you're a sky, 'cause you're a sky full of stars
'cause you light up the path
i don't care, go on and tear me apart
i don't care if you do, ooh-ooh, ooh
'cause in a sky, 'cause in a sky full of stars
i think i saw you
♪
'cause you're a sky, 'cause you're a sky full of stars
i wanna die in your arms, oh, oh-oh
'cause you get lighter the more it gets dark
i'm gonna give you my heart, oh
i don't care, go on and tear me apart
i don't care if you do, ooh-ooh, ooh
'cause in a sky, 'cause in a sky full of stars
i think i see you
i think i see you
♪
'cause you're a sky, you're a sky full of stars
such a heavenly view
you're such a heavenly view
yeah, yeah, yeah, ooh",POSITIVE,0.9970904588699341,POSITIVE,0.5078446865081787,NEGATIVE,0.9927242398262024,POSITIVE,0.8973163962364197,NEGATIVE,0.5107495188713074,NEGATIVE,0.2520180940628052,POSITIVE,0.9916138648986816,0.8621
67,6,Ghost Stories,2014,9,O,"A flock of birds, hovering above
Just a flock of birds, that's how you think of love
And I always look up to the sky
Pray before the dawn
'Cause they fly away
Sometimes they arrive
Sometimes they are gone
They fly on
♪
A flock of birds, hovering above
♪
Into smoke I'm turned, and rise, following 'em up
Still, I always look up to the sky
Pray before the dawn
'Cause they fly away
One minute, they arrive
Next, you know they're gone
They fly on
♪
Fly on, on
So fly on, ride through
♪
Maybe one day, I'll fly next to you
Fly on, ride through
♪
Maybe one day, I can fly with you
Fly on
♪
Fly on
Fly on
♪
Don't ever let go
♪
Don't ever let go
♪
Don't ever let go
Don't ever let go","a flock of birds, hovering above
just a flock of birds, that's how you think of love
and i always look up to the sky
pray before the dawn
'cause they fly away
sometimes they arrive
sometimes they are gone
they fly on
♪
a flock of birds, hovering above
♪
into smoke i'm turned, and rise, following 'em up
still, i always look up to the sky
pray before the dawn
'cause they fly away
one minute, they arrive
next, you know they're gone
they fly on
♪
fly on, on
so fly on, ride through
♪
maybe one day, i'll fly next to you
fly on, ride through
♪
maybe one day, i can fly with you
fly on
♪
fly on
fly on
♪
don't ever let go
♪
don't ever let go
♪
don't ever let go
don't ever let go",POSITIVE,0.9959512948989868,POSITIVE,0.7048664093017578,NEGATIVE,0.7181890606880188,POSITIVE,0.8427644968032837,NEGATIVE,0.7938622832298279,UNKNOWN,0.4587700068950653,POSITIVE,0.9855776429176331,0.8316
68,7,A Head Full of Dreams,2015,1,A Head Full of Dreams,"Oh, I think I've landed
In a world I hadn't seen
When I'm feeling ordinary
When I don't know what I mean
Oh, I think I've landed
Where there are miracles at work
For the thirst and for the hunger
Come the conference of birds
Saying it's true
It's not what it seems
Leave your broken windows open
And in the light just streams
And you get a head
A head full of dreams
You can see the change you want to
Be what you want to be
And you get a head
A head full of dreams
Into life, I've just been spoken
With a head full, a head full of dreams
♪
Oh, I think I landed
Where there are miracles at work
When you got me open-handed
When you got me lost for words
I sing, oh
Oh-oh-oh
Oh-oh
Oh-oh-oh
Oh, oh-oh-oh
Oh-oh, oh-oh
A head full of dreams
Oh, oh-oh-oh
Oh-oh
Oh-oh-oh
A head full of dreams
Oh, oh-oh-oh
Oh-oh
Into life, I've just been spoken
With a head full, a head full of dreams","oh, i think i've landed
in a world i hadn't seen
when i'm feeling ordinary
when i don't know what i mean
oh, i think i've landed
where there are miracles at work
for the thirst and for the hunger
come the conference of birds
saying it's true
it's not what it seems
leave your broken windows open
and in the light just streams
and you get a head
a head full of dreams
you can see the change you want to
be what you want to be
and you get a head
a head full of dreams
into life, i've just been spoken
with a head full, a head full of dreams
♪
oh, i think i landed
where there are miracles at work
when you got me open-handed
when you got me lost for words
i sing, oh
oh-oh-oh
oh-oh
oh-oh-oh
oh, oh-oh-oh
oh-oh, oh-oh
a head full of dreams
oh, oh-oh-oh
oh-oh
oh-oh-oh
a head full of dreams
oh, oh-oh-oh
oh-oh
into life, i've just been spoken
with a head full, a head full of dreams",POSITIVE,0.9984612464904785,POSITIVE,0.6711435914039612,POSITIVE,0.9997105002403259,POSITIVE,0.9192388653755188,NEGATIVE,0.5211673378944397,UNKNOWN,0.43707260489463806,NEGATIVE,0.9805137515068054,0.91
69,7,A Head Full of Dreams,2015,2,Birds,"Been standin' in the corner
Studying the lights
The dreaming of escape will keep you up at night
But someone had put the flares up
And got me in the rays
So I guess I'd better stay
""Uh, uh, no come on"", you say
It's a fool's gold thunder
It's just a warring rain
Don't let the fears just start
""What if I won't see you again""
Around here you never want to sleep all night
So start falling in love, start the riot and
Come on rage with me
We don't need words
And we'll be birds
Got to make our own key
Only got this moment
You and me
Guilty of nothing
But geography
Come on and raise it, come on, raise this noise
For the million people who got not one voice
Come on, it's not over, if you mean it, say loud
Come on all for love, out from the underground
Away with me
We don't need words
Close your eyes and see
And we'll be birds
Flying free
Holding on in the mystery
Fearless, fearless through this
You said, ""We'll go, oh, oh, oh
Through this together"" Oh, oh, oh, yeah
When you fly, won't you
Won't you take me, too?
In this world so cruel
I think you're so cool","been standin' in the corner
studying the lights
the dreaming of escape will keep you up at night
but someone had put the flares up
and got me in the rays
so i guess i'd better stay
""uh, uh, no come on"", you say
it's a fool's gold thunder
it's just a warring rain
don't let the fears just start
""what if i won't see you again""
around here you never want to sleep all night
so start falling in love, start the riot and
come on rage with me
we don't need words
and we'll be birds
got to make our own key
only got this moment
you and me
guilty of nothing
but geography
come on and raise it, come on, raise this noise
for the million people who got not one voice
come on, it's not over, if you mean it, say loud
come on all for love, out from the underground
away with me
we don't need words
close your eyes and see
and we'll be birds
flying free
holding on in the mystery
fearless, fearless through this
you said, ""we'll go, oh, oh, oh
through this together"" oh, oh, oh, yeah
when you fly, won't you
won't you take me, too?
in this world so cruel
i think you're so cool",POSITIVE,0.9954348206520081,POSITIVE,0.4838400185108185,POSITIVE,0.9996230602264404,POSITIVE,0.6855466365814209,NEGATIVE,0.9523739814758301,NEGATIVE,0.4197486937046051,POSITIVE,0.6389716863632202,0.8456
70,7,A Head Full of Dreams,2015,3,Hymn for the Weekend,"And said drink from me, drink from me (oh-ah-oh-ah)
That we shoot across the sky (symphony, pour on a...)
That we shoot across the sky
Drink from me, drink from me (oh-ah-oh-ah)
That we shoot across the sky (symphony, so high, so high)
That we shoot across the sky
♪
Oh, angel sent from up above
You know you make my world light up
When I was down, when I was hurt
You came to lift me up
Life is a drink and love's a drug
Oh, now I think I must be miles up
When I was a river dried up
You came to rain a flood
You said drink from me, drink from me
When I was so thirsty
Poured on a symphony
Now I just can't get enough
Put your wings on me, wings on me
When I was so heavy
Poured on a symphony
When I'm low, low, low, low
I, oh-I, oh-I
Got me feeling drunk and high, so high, so high
Oh-I, oh-I, oh-I
Now I'm feeling drunk and high, so high, so high (woo)
♪
Oh, angel sent from up above
I feel you coursing through my blood
Life is a drink and your love's about
To make the stars come out
Put your wings on me, wings on me
When I was so heavy
Poured on a symphony
When I'm low, low, low, low
I, oh-I, oh-I
Got me feeling drunk and high, so high, so high
Oh-I, oh-I, oh-I
I'm feeling drunk and high, so high, so high
I, oh-I, oh-I
La, la, la, la, la, la, la, so high, so high
I, oh-I, oh-I
Now I'm feeling drunk and high, so high, so high
That I shoot across the sky
That I shoot across the
That I shoot across the sky
Let me shoot across the... (Let me shoot)
Let me shoot across the sky
Let me shoot across the
Let me shoot across the sky
That we shoot across the","and said drink from me, drink from me (oh-ah-oh-ah)
that we shoot across the sky (symphony, pour on a...)
that we shoot across the sky
drink from me, drink from me (oh-ah-oh-ah)
that we shoot across the sky (symphony, so high, so high)
that we shoot across the sky
♪
oh, angel sent from up above
you know you make my world light up
when i was down, when i was hurt
you came to lift me up
life is a drink and love's a drug
oh, now i think i must be miles up
when i was a river dried up
you came to rain a flood
you said drink from me, drink from me
when i was so thirsty
poured on a symphony
now i just can't get enough
put your wings on me, wings on me
when i was so heavy
poured on a symphony
when i'm low, low, low, low
i, oh-i, oh-i
got me feeling drunk and high, so high, so high
oh-i, oh-i, oh-i
now i'm feeling drunk and high, so high, so high (woo)
♪
oh, angel sent from up above
i feel you coursing through my blood
life is a drink and your love's about
to make the stars come out
put your wings on me, wings on me
when i was so heavy
poured on a symphony
when i'm low, low, low, low
i, oh-i, oh-i
got me feeling drunk and high, so high, so high
oh-i, oh-i, oh-i
i'm feeling drunk and high, so high, so high
i, oh-i, oh-i
la, la, la, la, la, la, la, so high, so high
i, oh-i, oh-i
now i'm feeling drunk and high, so high, so high
that i shoot across the sky
that i shoot across the
that i shoot across the sky
let me shoot across the... (let me shoot)
let me shoot across the sky
let me shoot across the
let me shoot across the sky
that we shoot across the",POSITIVE,0.9980019927024841,POSITIVE,0.5024276375770569,POSITIVE,0.9991899132728577,NEGATIVE,0.8145804405212402,NEGATIVE,0.7868348360061646,UNKNOWN,0.38412976264953613,POSITIVE,0.6208682656288147,-0.9925
